G,R,X,Y,UID,GR,Y_count
Male,Black,21,0.6931471805599453,3235,MB,0.946008749285557
Male,Black,55,0.6931471805599453,3236,MB,1.0188474097757199
Female,Black,55,0.6931471805599453,3237,FB,0.693147180560005
Male,Black,14,0.6931471805599453,3238,MB,0.841418418302851
Male,Black,12,1.791759469228055,3239,MB,1.9043747325143603
Female,Black,51,1.0986122886681098,3240,FB,1.09861228866816
Female,Black,30,0.6931471805599453,3241,FB,0.693147180559977
Female,Black,10,0.6931471805599453,3242,FB,0.6931471805600239
Female,Black,2,1.6094379124341005,3243,FB,1.60943791243422
Female,Black,57,3.4657359027997265,3244,FB,3.46573590279979
Female,White,28,0.6931471805599453,3245,FW,0.266686873645285
Male,White,38,0.6931471805599453,3246,MW,0.803110047813308
Female,White,5,1.0986122886681098,3247,FW,0.8955856240674
Male,White,1,1.9459101490553128,3248,MW,1.52329117159007
Female,Black,61,3.737669618283368,3249,FB,3.73766961828344
Female,White,70,1.791759469228055,3250,FW,1.5949442165108703
Male,White,41,0.6931471805599453,3251,MW,0.8067415427383999
Female,White,13,0.6931471805599453,3252,FW,0.34877400880258697
Female,White,13,1.3862943611198906,3253,FW,1.04192118936253
Female,White,61,1.0986122886681098,3254,FW,0.8965748220828241
Male,White,67,1.3862943611198906,3255,MW,1.40058439919249
Male,White,21,1.0986122886681098,3256,MW,1.08061700165755
Female,White,25,1.0986122886681098,3257,FW,0.665196293995736
Male,Black,58,4.276666119016055,3258,MB,4.58979820637537
Female,Black,57,1.0986122886681098,3259,FB,1.09861228866817
Male,Black,70,2.7080502011022096,3260,MB,2.95682547654646
Female,Black,29,2.079441541679836,3261,FB,2.0794415416798704
Female,White,53,2.079441541679836,3262,FW,1.8501408694489399
Male,White,68,1.0986122886681098,3263,MW,1.10590141189243
Male,Black,22,0.6931471805599453,3264,MB,0.9578492721318079
Female,Black,57,1.6094379124341005,3265,FB,1.6094379124341598
Male,Black,57,0.6931471805599453,3266,MB,1.01065339557227
Female,Black,23,0.6931471805599453,3267,FB,0.693147180559982
Male,White,73,1.791759469228055,3268,MW,1.7619524102351
Female,White,69,2.079441541679836,3269,FW,1.88307683674447
Female,White,75,3.688879454113936,3270,FW,3.4869299253658803
Male,White,35,1.0986122886681098,3271,MW,1.20016060777315
Female,White,34,0.6931471805599453,3272,FW,0.304595367674141
Male,Black,45,1.3862943611198906,3273,MB,1.7401618212192198
Female,Black,40,1.0986122886681098,3274,FB,1.09861228866815
Male,Black,7,0.6931471805599453,3275,MB,0.7087408986349351
Male,Black,4,1.0986122886681098,3276,MB,1.05222628463229
Female,White,41,1.9459101490553128,3277,FW,1.62284142132624
Male,White,45,1.6094379124341005,3278,MW,1.7214359111931798
Female,White,11,1.6094379124341005,3279,FW,1.29619998171692
Female,White,10,1.0986122886681098,3280,FW,0.8021734191215791
Female,White,8,1.0986122886681098,3281,FW,0.837872234337379
Female,White,37,0.6931471805599453,3282,FW,0.33127941167848496
Male,Black,36,0.6931471805599453,3283,MB,1.0465186031348699
Male,Black,9,0.6931471805599453,3284,MB,0.7486959325841659
Male,Black,6,1.3862943611198906,3285,MB,1.3814601845591297
Female,Black,4,0.6931471805599453,3286,FB,0.693147180560056
Male,Black,51,1.0986122886681098,3287,MB,1.43830100834077
Female,Black,68,1.6094379124341005,3288,FB,1.60943791243417
Male,Black,33,1.0986122886681098,3289,MB,1.44354491500177
Male,White,62,1.0986122886681098,3290,MW,1.1453257677353001
Female,White,58,2.772588722239781,3291,FW,2.56324423135582
Female,Black,41,0.6931471805599453,3292,FB,0.6931471805599859
Male,Black,37,0.6931471805599453,3293,MB,1.0482867176105501
Female,Black,15,0.6931471805599453,3294,FB,0.6931471805600029
Male,Black,12,1.3862943611198906,3295,MB,1.4989096244062001
Male,White,7,0.6931471805599453,3296,MW,0.40924659632674
Female,White,3,0.6931471805599453,3297,FW,0.530527780721313
Female,Black,45,1.791759469228055,3298,FB,1.7917594692281003
Male,Black,15,2.079441541679836,3299,MB,2.24470142646438
Male,Black,11,1.0986122886681098,3300,MB,1.1926421113869399
Female,White,58,2.7080502011022096,3301,FW,2.4987057102182497
Male,White,58,1.9459101490553128,3302,MW,2.0149309934536896
Female,Black,53,2.302585092994046,3303,FB,2.3025850929941
Male,White,29,1.0986122886681098,3304,MW,1.16666355702829
Female,Black,46,0.6931471805599453,3305,FB,0.6931471805599929
Female,Black,17,1.6094379124341005,3306,FB,1.60943791243415
Female,Black,18,2.19722457733622,3307,FB,2.1972245773362697
Female,Black,19,1.0986122886681098,3308,FB,1.09861228866816
Male,Black,17,1.9459101490553128,3309,MB,2.14326393043113
Female,Black,40,0.6931471805599453,3310,FB,0.693147180559984
Female,Black,21,0.6931471805599453,3311,FB,0.6931471805599859
Female,Black,16,1.3862943611198906,3312,FB,1.38629436111994
Female,Black,8,1.0986122886681098,3313,FB,1.0986122886682
Male,White,54,1.3862943611198906,3314,MW,1.4737775723576498
Female,Black,52,4.795790545596741,3315,FB,4.7957905455968
Female,Black,42,1.9459101490553128,3316,FB,1.9459101490553599
Female,Black,24,0.6931471805599453,3317,FB,0.6931471805599799
Female,Black,16,1.3862943611198906,3318,FB,1.38629436111994
Male,Black,12,0.6931471805599453,3319,MB,0.8057624438462541
Male,Black,7,1.0986122886681098,3320,MB,1.1142060067431
Female,Black,38,0.6931471805599453,3321,FB,0.6931471805599829
Male,Black,20,0.6931471805599453,3322,MB,0.93331916173655
Female,Black,19,1.0986122886681098,3323,FB,1.09861228866816
Female,White,32,3.332204510175204,3324,FW,2.92819921470662
Female,Black,42,1.0986122886681098,3325,FB,1.09861228866815
Male,Black,35,0.6931471805599453,3326,MB,1.0442437730240899
Female,Black,14,1.791759469228055,3327,FB,1.7917594692281202
Male,Black,10,1.0986122886681098,3328,MB,1.17360629315833
Male,Black,8,1.6094379124341005,3329,MB,1.6451729211786599
Male,Black,46,1.6094379124341005,3330,MB,1.9615723350833503
Female,Black,42,1.3862943611198906,3331,FB,1.3862943611199299
Female,Black,15,1.0986122886681098,3332,FB,1.09861228866817
Female,Black,14,1.3862943611198906,3333,FB,1.3862943611199499
Female,Black,6,1.0986122886681098,3334,FB,1.09861228866821
Male,Black,45,1.0986122886681098,3335,MB,1.45247974876743
Female,Black,38,1.791759469228055,3336,FB,1.79175946922809
Male,Black,21,0.6931471805599453,3337,MB,0.946008749285557
Female,Black,19,0.6931471805599453,3338,FB,0.693147180559991
Female,Black,9,1.3862943611198906,3339,FB,1.3862943611199798
Female,Black,6,1.3862943611198906,3340,FB,1.38629436111999
Male,Black,4,1.3862943611198906,3341,MB,1.33990835708407
Male,Black,55,1.9459101490553128,3342,MB,2.27161037827109
Female,Black,42,1.0986122886681098,3343,FB,1.09861228866815
Male,Black,18,0.6931471805599453,3344,MB,0.9055243246379119
Male,Black,12,0.6931471805599453,3345,MB,0.8057624438462541
Female,Black,74,0.6931471805599453,3346,FB,0.6931471805600239
Male,White,38,0.6931471805599453,3347,MW,0.803110047813308
Female,Black,71,2.079441541679836,3348,FB,2.07944154167991
Male,Black,48,2.19722457733622,3349,MB,2.54509967391314
Female,Black,49,0.6931471805599453,3350,FB,0.6931471805599971
Female,Black,14,0.6931471805599453,3351,FB,0.693147180560008
Female,Black,41,0.6931471805599453,3352,FB,0.6931471805599859
Female,Black,21,0.6931471805599453,3353,FB,0.6931471805599859
Male,Black,18,0.6931471805599453,3354,MB,0.9055243246379119
Male,Black,11,1.0986122886681098,3355,MB,1.1926421113869399
Female,Black,8,1.0986122886681098,3356,FB,1.0986122886682
Female,White,25,1.3862943611198906,3357,FW,0.9528783664475159
Male,White,26,0.6931471805599453,3358,MW,0.7349565489343349
Male,White,5,1.791759469228055,3359,MW,1.4623593441284901
Female,Black,80,3.2958368660043287,3360,FB,3.2958368660044104
Male,Black,21,0.6931471805599453,3361,MB,0.946008749285557
Male,Black,20,0.6931471805599453,3362,MB,0.93331916173655
Male,Black,60,2.5649493574615367,3363,MB,2.86881155083003
Female,Black,49,1.791759469228055,3364,FB,1.79175946922811
Male,Black,23,1.0986122886681098,3365,MB,1.3743186309385902
Male,White,2,0.6931471805599453,3366,MW,0.294003667773273
Male,White,78,2.4849066497880004,3367,MW,2.41533327073625
Female,White,55,2.4849066497880004,3368,FW,2.2648394588951097
Male,White,59,1.0986122886681098,3369,MW,1.16239450919362
Female,White,64,2.302585092994046,3370,FW,2.10481849452054
Female,White,66,3.1354942159291497,3371,FW,2.93907552647491
Male,Black,18,1.9459101490553128,3372,MB,2.15828729313328
Female,White,58,2.8903717578961645,3373,FW,2.6810272670122
Male,White,50,1.3862943611198906,3374,MW,1.4878253112990298
Female,White,79,0.6931471805599453,3375,FW,0.484475763159591
Female,Black,66,1.0986122886681098,3376,FB,1.0986122886681802
Male,Black,40,2.079441541679836,3377,MB,2.43708052585574
Male,Black,27,2.079441541679836,3378,MB,2.3912729602863596
Female,Black,26,1.3862943611198906,3379,FB,1.38629436111992
Male,White,24,2.9444389791664403,3380,MW,2.9648440603082595
Male,Black,61,0.6931471805599453,3381,MB,0.9921266485577579
Female,Black,61,0.6931471805599453,3382,FB,0.693147180560012
Female,Black,39,0.6931471805599453,3383,FB,0.693147180559982
Male,Black,33,0.6931471805599453,3384,MB,1.0380798068936
Male,Black,15,1.0986122886681098,3385,MB,1.26387217345266
Male,White,41,1.0986122886681098,3386,MW,1.21220665084656
Female,White,40,1.6094379124341005,3387,FW,1.27656154403906
Male,White,15,1.0986122886681098,3388,MW,0.98134222505695
Male,White,13,1.3862943611198906,3389,MW,1.23035482012833
Male,White,10,1.0986122886681098,3390,MW,0.880613181411153
Female,White,5,1.3862943611198906,3391,FW,1.18326769651918
Male,White,29,0.6931471805599453,3392,MW,0.761198448920126
Female,White,6,0.6931471805599453,3393,FW,0.47042394737548904
Male,White,5,0.6931471805599453,3394,MW,0.36374705546037606
Female,White,27,0.6931471805599453,3395,FW,0.26329507620167697
Male,Black,63,1.0986122886681098,3396,MB,1.38736335159181
Female,Black,45,1.0986122886681098,3397,FB,1.09861228866816
Male,Black,20,0.6931471805599453,3398,MB,0.93331916173655
Female,Black,13,1.0986122886681098,3399,FB,1.0986122886681802
Female,Black,30,2.302585092994046,3400,FB,2.30258509299408
Male,Black,30,0.6931471805599453,3401,MB,1.02444499666219
Female,Black,8,1.0986122886681098,3402,FB,1.0986122886682
Male,Black,4,2.19722457733622,3403,MB,2.1508385733004
Male,Black,54,1.0986122886681098,3404,MB,1.4281193634671998
Female,White,63,3.4657359027997265,3405,FW,3.26685960517865
Female,White,20,3.8501476017100575,3406,FW,3.43026729693333
Male,Black,32,0.6931471805599453,3407,MB,1.03414359137212
Male,Black,67,1.3862943611198906,3408,MB,1.65291937010406
Female,Black,5,0.6931471805599453,3409,FB,0.69314718056005
Male,Black,8,0.6931471805599453,3410,MB,0.728882189304509
Male,Black,10,1.3862943611198906,3411,MB,1.46128836561011
Female,Black,38,1.6094379124341005,3412,FB,1.6094379124341398
Male,Black,46,1.3862943611198906,3413,MB,1.73842878376914
Male,Black,16,0.6931471805599453,3414,MB,0.8747815610300408
Male,Black,13,1.0986122886681098,3415,MB,1.22932167143702
Male,Black,7,0.6931471805599453,3416,MB,0.7087408986349351
Female,White,67,3.688879454113936,3417,FW,3.49272708708868
Male,Black,67,1.3862943611198906,3418,MB,1.65291937010406
Female,Black,63,1.0986122886681098,3419,FB,1.0986122886681802
Female,Black,42,2.19722457733622,3420,FB,2.19722457733626
Male,Black,49,1.3862943611198906,3421,MB,1.7316732293090302
Male,White,68,3.0445224377234235,3422,MW,3.05181156094774
Female,White,46,0.6931471805599453,3423,FW,0.416638158050399
Male,White,45,0.6931471805599453,3424,MW,0.8051451793190258
Male,White,18,0.6931471805599453,3425,MW,0.6289722248888531
Male,White,15,0.6931471805599453,3426,MW,0.575877116948786
Female,White,10,0.6931471805599453,3427,FW,0.396708311013414
Male,Black,59,1.0986122886681098,3428,MB,1.40719419531829
Female,Black,80,5.5683445037610975,3429,FB,5.568344503761179
Female,Black,57,0.6931471805599453,3430,FB,0.693147180560008
Female,White,14,2.8332133440562166,3431,FW,2.4746488677999903
Male,White,39,2.5649493574615367,3432,MW,2.67662554628537
Male,White,14,3.828641396489095,3433,MW,3.6923354094652496
Female,White,12,1.0986122886681098,3434,FW,0.7693721113188741
Male,White,10,1.6094379124341005,3435,MW,1.39143880517714
Female,White,37,3.8501476017100575,3436,FW,3.4882798328285998
Female,Black,35,2.302585092994046,3437,FB,2.30258509299408
Female,Black,14,0.6931471805599453,3438,FB,0.693147180560008
Female,Black,8,0.6931471805599453,3439,FB,0.693147180560035
Female,White,32,3.737669618283368,3440,FW,3.33366432281479
Female,White,3,2.3978952727983707,3441,FW,2.23527587295974
Male,White,52,1.3862943611198906,3442,MW,1.48138887215348
Female,White,52,0.6931471805599453,3443,FW,0.458562094424507
Female,White,13,2.19722457733622,3444,FW,1.85285140557886
Female,White,57,3.1780538303479458,3445,FW,2.9655333673558903
Male,White,58,1.791759469228055,3446,MW,1.86078031362643
Female,White,58,4.663439094112067,3447,FW,4.45409460322811
Male,White,62,2.8332133440562166,3448,MW,2.8799268231233994
Female,White,22,4.204692619390967,3449,FW,3.77516581797655
Female,White,45,1.0986122886681098,3450,FW,0.8133852953729961
Male,White,56,1.6094379124341005,3451,MW,1.68820616690153
Male,White,14,0.6931471805599453,3452,MW,0.5568411935360961
Female,White,62,2.772588722239781,3453,FW,2.572293487341
Male,White,66,4.276666119016055,3454,MW,4.29779686366644
Female,White,74,4.68213122712422,3455,FW,4.48154590426977
Male,White,75,2.7080502011022096,3456,MW,2.66259472741042
Female,White,68,2.4849066497880004,3457,FW,2.28876759217615
Female,White,28,1.3862943611198906,3458,FW,0.9598340542052309
Male,White,29,0.6931471805599453,3459,MW,0.761198448920126
Male,Black,67,3.218875824868201,3460,MB,3.4855008338523703
Female,Black,55,1.3862943611198906,3461,FB,1.3862943611199499
Female,Black,39,0.6931471805599453,3462,FB,0.693147180559982
Female,Black,68,1.0986122886681098,3463,FB,1.0986122886681802
Female,White,39,1.791759469228055,3464,FW,1.44909467965024
Male,White,16,0.6931471805599453,3465,MW,0.594272721909666
Female,Black,52,0.6931471805599453,3466,FB,0.693147180560001
Male,Black,27,3.3672958299864737,3467,MB,3.679127248593
Female,Black,20,0.6931471805599453,3468,FB,0.6931471805599879
Female,Black,26,1.791759469228055,3469,FB,1.79175946922809
Male,White,56,0.6931471805599453,3470,MW,0.771915435027377
Male,White,78,2.9957322735539913,3471,MW,2.9261588945022403
Female,White,55,2.079441541679836,3472,FW,1.85937435078695
Male,White,55,1.0986122886681098,3473,MW,1.18187152841278
Female,White,19,1.0986122886681098,3474,FW,0.685751957542839
Male,White,69,4.4543472962535064,3475,MW,4.45448419681852
Female,Black,85,1.791759469228055,3476,FB,1.7917594692281398
Male,Black,56,0.6931471805599453,3477,MB,1.01484494968562
Male,White,36,1.0986122886681098,3478,MW,1.2035326913841002
Female,Black,31,2.079441541679836,3479,FB,2.0794415416798704
Male,Black,3,1.0986122886681098,3480,MB,1.03118423864045
Female,Black,66,1.0986122886681098,3481,FB,1.0986122886681802
Male,Black,38,2.3978952727983707,3482,MB,2.7543197484404303
Male,White,66,2.079441541679836,3483,MW,2.10057228633022
Female,White,56,1.791759469228055,3484,FW,1.5756694583259099
Male,White,34,0.6931471805599453,3485,MW,0.7907275547298258
Female,Black,41,0.6931471805599453,3486,FB,0.6931471805599859
Male,Black,43,0.6931471805599453,3487,MB,1.04957260217735
Female,Black,21,0.6931471805599453,3488,FB,0.6931471805599859
Female,Black,14,0.6931471805599453,3489,FB,0.693147180560008
Female,Black,25,1.3862943611198906,3490,FB,1.38629436111992
Male,White,76,2.6390573296152584,3491,MW,2.5856396914522297
Female,White,63,0.6931471805599453,3492,FW,0.494270882938874
Female,Black,47,3.951243718581428,3493,FB,3.95124371858148
Male,Black,51,0.6931471805599453,3494,MB,1.0328359002326
Female,Black,44,1.3862943611198906,3495,FB,1.38629436111994
Male,Black,49,1.0986122886681098,3496,MB,1.44399115685725
Female,Black,17,1.3862943611198906,3497,FB,1.38629436111994
Female,Black,75,1.9459101490553128,3498,FB,1.9459101490553898
Male,Black,64,2.4849066497880004,3499,MB,2.76832507397539
Male,White,79,6.204557762568691,3500,MW,6.12680860801838
Female,White,80,2.9444389791664403,3501,FW,2.7338411047267597
Female,Black,75,2.302585092994046,3502,FB,2.30258509299413
Male,White,60,2.079441541679836,3503,MW,2.13775372638621
Female,Black,40,0.6931471805599453,3504,FB,0.693147180559984
Male,Black,9,1.3862943611198906,3505,MB,1.44184311314411
Male,White,25,2.19722457733622,3506,MW,2.22873708436655
Female,Black,52,0.6931471805599453,3507,FB,0.693147180560001
Female,Black,21,0.6931471805599453,3508,FB,0.6931471805599859
Female,Black,30,0.6931471805599453,3509,FB,0.693147180559977
Male,Black,29,0.6931471805599453,3510,MB,1.01863553797195
Female,Black,7,1.3862943611198906,3511,FB,1.3862943611199798
Male,Black,5,1.3862943611198906,3512,MB,1.36078662938095
Female,Black,1,1.6094379124341005,3513,FB,1.60943791243423
Female,Black,57,1.0986122886681098,3514,FB,1.09861228866817
Male,Black,23,5.976350909297934,3515,MB,6.25205725156842
Male,Black,64,1.791759469228055,3516,MB,2.0751778934154497
Male,Black,30,0.6931471805599453,3517,MB,1.02444499666219
Male,Black,28,1.0986122886681098,3518,MB,1.4176196934985101
Female,White,51,0.6931471805599453,3519,FW,0.452813823324742
Male,White,51,1.0986122886681098,3520,MW,1.1970763270855
Male,White,15,1.0986122886681098,3521,MW,0.98134222505695
Male,White,13,1.9459101490553128,3522,MW,1.78997060806375
Male,Black,54,2.302585092994046,3523,MB,2.63209216779313
Female,Black,45,1.791759469228055,3524,FB,1.7917594692281003
Female,Black,24,0.6931471805599453,3525,FB,0.6931471805599799
Male,Black,21,0.6931471805599453,3526,MB,0.946008749285557
Female,Black,39,0.6931471805599453,3527,FB,0.693147180559982
Male,Black,40,0.6931471805599453,3528,MB,1.0507861647358498
Female,Black,20,2.9444389791664403,3529,FB,2.94443897916648
Female,Black,18,0.6931471805599453,3530,FB,0.6931471805599929
Male,Black,13,0.6931471805599453,3531,MB,0.823856563328859
Female,Black,8,0.6931471805599453,3532,FB,0.693147180560035
Male,Black,4,1.0986122886681098,3533,MB,1.05222628463229
Male,Black,30,0.6931471805599453,3534,MB,1.02444499666219
Female,Black,0,1.0986122886681098,3535,FB,1.09861228866824
Female,Black,19,2.079441541679836,3536,FB,2.07944154167988
Male,White,62,2.19722457733622,3537,MW,2.24393805640341
Male,White,31,0.6931471805599453,3538,MW,0.7750338487588821
Female,White,28,0.6931471805599453,3539,FW,0.266686873645285
Male,White,6,0.6931471805599453,3540,MW,0.386624889583921
Female,White,27,2.302585092994046,3541,FW,1.87273298863578
Female,White,8,1.3862943611198906,3542,FW,1.12555430678916
Male,White,3,1.3862943611198906,3543,MW,1.01054093721821
Male,Black,59,1.3862943611198906,3544,MB,1.6948762677700702
Female,Black,35,2.772588722239781,3545,FB,2.77258872223981
Male,White,32,2.079441541679836,3546,MW,2.16721256071869
Male,Black,1,2.4849066497880004,3547,MB,2.37506696038675
Male,Black,37,0.6931471805599453,3548,MB,1.0482867176105501
Female,Black,63,2.19722457733622,3549,FB,2.19722457733629
Male,Black,19,0.6931471805599453,3550,MB,0.919810705712755
Female,Black,24,1.0986122886681098,3551,FB,1.09861228866814
Male,Black,66,1.791759469228055,3552,MB,2.06410834596212
Male,Black,44,1.791759469228055,3553,MB,2.1470651089004
Female,White,46,2.772588722239781,3554,FW,2.49607969973024
Male,Black,15,1.0986122886681098,3555,MB,1.26387217345266
Female,Black,24,1.0986122886681098,3556,FB,1.09861228866814
Male,Black,8,1.0986122886681098,3557,MB,1.13434729741267
Female,Black,63,1.0986122886681098,3558,FB,1.0986122886681802
Male,Black,59,2.079441541679836,3559,MB,2.3880234483300202
Female,White,32,1.3862943611198906,3560,FW,0.982289065651308
Male,Black,47,1.0986122886681098,3561,MB,1.44874235574111
Female,Black,45,0.6931471805599453,3562,FB,0.693147180559992
Male,Black,16,0.6931471805599453,3563,MB,0.8747815610300408
Male,Black,12,0.6931471805599453,3564,MB,0.8057624438462541
Female,Black,6,0.6931471805599453,3565,FB,0.6931471805600451
Female,Black,22,0.6931471805599453,3566,FB,0.6931471805599829
Male,Black,22,0.6931471805599453,3567,MB,0.9578492721318079
Male,Black,27,0.6931471805599453,3568,MB,1.00497859916647
Female,Black,27,2.3978952727983707,3569,FB,2.3978952727984
Female,Black,11,1.0986122886681098,3570,FB,1.09861228866819
Female,Black,9,1.0986122886681098,3571,FB,1.09861228866819
Female,Black,2,1.791759469228055,3572,FB,1.79175946922818
Female,Black,34,1.0986122886681098,3573,FB,1.09861228866814
Male,Black,45,0.6931471805599453,3574,MB,1.04701464065927
Male,Black,11,0.6931471805599453,3575,MB,0.7871770032787779
Female,Black,10,0.6931471805599453,3576,FB,0.6931471805600239
Male,Black,8,0.6931471805599453,3577,MB,0.728882189304509
Female,White,0,0.6931471805599453,3578,FW,0.592587431570977
Male,White,44,0.6931471805599453,3579,MW,0.806169683134889
Female,Black,32,1.791759469228055,3580,FB,1.79175946922809
Female,Black,10,1.6094379124341005,3581,FB,1.6094379124341798
Female,Black,50,3.1354942159291497,3582,FB,3.1354942159292
Male,Black,55,2.4849066497880004,3583,MB,2.81060687900378
Female,Black,27,2.302585092994046,3584,FB,2.30258509299408
Female,Black,24,1.0986122886681098,3585,FB,1.09861228866814
Female,Black,4,1.0986122886681098,3586,FB,1.0986122886682201
Male,Black,35,1.0986122886681098,3587,MB,1.44970888113225
Male,White,67,3.0910424533583165,3588,MW,3.1053324914309104
Male,White,24,0.6931471805599453,3589,MW,0.713552261701766
Female,Black,38,1.791759469228055,3590,FB,1.79175946922809
Male,Black,39,0.6931471805599453,3591,MB,1.05039695866014
Female,Black,8,1.0986122886681098,3592,FB,1.0986122886682
Male,Black,3,2.8903717578961645,3593,MB,2.8229437078685
Female,Black,65,2.4849066497880004,3594,FB,2.4849066497880696
Female,Black,67,1.3862943611198906,3595,FB,1.3862943611199599
Male,Black,68,1.0986122886681098,3596,MB,1.3593960611983
Male,Black,46,1.0986122886681098,3597,MB,1.45074671131736
Male,Black,37,1.0986122886681098,3598,MB,1.4537518257187099
Female,Black,38,1.0986122886681098,3599,FB,1.09861228866815
Male,Black,7,1.0986122886681098,3600,MB,1.1142060067431
Female,White,76,5.6937321388027,3601,FW,5.490277841374611
Female,Black,57,3.4011973816621555,3602,FB,3.4011973816622203
Male,Black,65,1.3862943611198906,3603,MB,1.66424321641622
Female,Black,22,1.6094379124341005,3604,FB,1.6094379124341398
Female,White,47,0.6931471805599453,3605,FW,0.424901041400621
Male,White,25,0.6931471805599453,3606,MW,0.7246596875902709
Female,White,24,2.772588722239781,3607,FW,2.33915873700309
Male,Black,38,1.0986122886681098,3608,MB,1.4550367643101698
Female,Black,39,1.0986122886681098,3609,FB,1.09861228866815
Male,Black,18,1.0986122886681098,3610,MB,1.31098943274608
Female,Black,13,1.3862943611198906,3611,FB,1.3862943611199599
Female,Black,57,2.5649493574615367,3612,FB,2.5649493574616
Male,Black,66,1.9459101490553128,3613,MB,2.2182590257893797
Female,Black,34,1.6094379124341005,3614,FB,1.60943791243413
Male,White,33,2.5649493574615367,3615,MW,2.6579444550500297
Male,White,8,1.791759469228055,3616,MW,1.53018177646016
Male,White,3,1.6094379124341005,3617,MW,1.2336844885324199
Female,White,51,1.3862943611198906,3618,FW,1.14596100388469
Male,Black,40,0.6931471805599453,3619,MB,1.0507861647358498
Female,Black,43,0.6931471805599453,3620,FB,0.693147180559989
Female,White,24,1.791759469228055,3621,FW,1.35832948399136
Male,White,5,2.4849066497880004,3622,MW,2.15550652468843
Male,White,26,1.3862943611198906,3623,MW,1.42810372949428
Male,White,55,1.9459101490553128,3624,MW,2.02916938879999
Male,Black,25,0.6931471805599453,3625,MB,0.9884473667883471
Female,White,70,1.9459101490553128,3626,FW,1.7490948963381299
Female,White,47,0.6931471805599453,3627,FW,0.424901041400621
Female,White,25,0.6931471805599453,3628,FW,0.259731185887571
Male,White,39,1.9459101490553128,3629,MW,2.05758633787914
Female,Black,39,0.6931471805599453,3630,FB,0.693147180559982
Female,Black,5,1.6094379124341005,3631,FB,1.6094379124342
Male,Black,3,2.079441541679836,3632,MB,2.0120134916521697
Female,Black,42,1.3862943611198906,3633,FB,1.3862943611199299
Male,Black,44,0.6931471805599453,3634,MB,1.04845282023229
Male,Black,11,1.3862943611198906,3635,MB,1.48032418383872
Female,Black,7,1.0986122886681098,3636,FB,1.0986122886682
Male,White,45,1.0986122886681098,3637,MW,1.21061028742719
Female,White,47,1.0986122886681098,3638,FW,0.830366149508786
Male,White,9,1.3862943611198906,3639,MW,1.14669805664301
Male,White,7,1.0986122886681098,3640,MW,0.814711704434905
Male,Black,47,0.6931471805599453,3641,MB,1.04327724763294
Male,Black,22,0.6931471805599453,3642,MB,0.9578492721318079
Female,Black,11,1.791759469228055,3643,FB,1.79175946922813
Female,Black,6,1.3862943611198906,3644,FB,1.38629436111999
Female,Black,39,2.302585092994046,3645,FB,2.30258509299408
Female,Black,8,1.0986122886681098,3646,FB,1.0986122886682
Female,Black,12,1.0986122886681098,3647,FB,1.0986122886681802
Female,Black,0,1.791759469228055,3648,FB,1.79175946922819
Female,Black,1,0.6931471805599453,3649,FB,0.6931471805600721
Female,Black,38,1.9459101490553128,3650,FB,1.94591014905535
Female,White,72,2.4849066497880004,3651,FW,2.2865718252469
Female,White,53,2.079441541679836,3652,FW,1.8501408694489399
Male,White,57,2.079441541679836,3653,MW,2.15346069754534
Female,Black,36,0.6931471805599453,3654,FB,0.6931471805599799
Female,Black,28,0.6931471805599453,3655,FB,0.693147180559977
Female,Black,65,2.7080502011022096,3656,FB,2.7080502011022802
Male,Black,16,0.6931471805599453,3657,MB,0.8747815610300408
Male,Black,14,0.6931471805599453,3658,MB,0.841418418302851
Female,Black,12,0.6931471805599453,3659,FB,0.693147180560015
Female,Black,11,0.6931471805599453,3660,FB,0.693147180560021
Female,Black,9,0.6931471805599453,3661,FB,0.69314718056003
Male,Black,29,0.6931471805599453,3662,MB,1.01863553797195
Female,Black,28,1.3862943611198906,3663,FB,1.38629436111992
Female,Black,85,1.9459101490553128,3664,FB,1.9459101490553998
Female,White,62,2.079441541679836,3665,FW,1.8791463067810499
Female,White,85,2.4849066497880004,3666,FW,2.26390339482631
Female,White,49,2.4849066497880004,3667,FW,2.2316289536530296
Female,Black,34,1.791759469228055,3668,FB,1.79175946922809
Male,Black,33,0.6931471805599453,3669,MB,1.0380798068936
Male,Black,7,1.0986122886681098,3670,MB,1.1142060067431
Female,Black,1,1.9459101490553128,3671,FB,1.9459101490554398
Female,Black,60,0.6931471805599453,3672,FB,0.693147180560011
Male,White,60,0.6931471805599453,3673,MW,0.751459365266316
Female,White,84,2.8903717578961645,3674,FW,2.6715058041534503
Female,White,58,1.3862943611198906,3675,FW,1.17694987023593
Male,Black,59,0.6931471805599453,3676,MB,1.0017290872101299
Male,Black,30,0.6931471805599453,3677,MB,1.02444499666219
Female,Black,19,1.0986122886681098,3678,FB,1.09861228866816
Female,Black,17,1.0986122886681098,3679,FB,1.09861228866816
Female,White,66,1.791759469228055,3680,FW,1.59534077977381
Female,Black,24,0.6931471805599453,3681,FB,0.6931471805599799
Male,Black,3,1.0986122886681098,3682,MB,1.03118423864045
Female,Black,1,1.0986122886681098,3683,FB,1.09861228866824
Female,Black,36,1.3862943611198906,3684,FB,1.3862943611199299
Female,Black,64,2.7080502011022096,3685,FB,2.7080502011022802
Male,Black,64,2.8903717578961645,3686,MB,3.17379018208356
Female,Black,26,2.19722457733622,3687,FB,2.1972245773362498
